id_producto,producto,proveedor,categoria
7436954632351,Te Clasico Windsor de 20 Uni,Windsor,Te
7436954665119,Galleta de Dulce de Leche Wafer Mabels 110 G,Mabels,Galleta
7436954796191,Galleta Clásica Costa Frac 273 Gr,Costa,Galleta
7436954828959,Galleta de Frutilla Wafer Mabels 46 G,Mabels,Galleta
7436954992799,Jugo Del Valle Fresh Citrus de 500 Ml,Del Valle,Jugo de Frutas
7436955025567,Nectar de Manzana Frutts Pura Vida 3 Lt,Pura Vida,Nectar de Frutas
7436955287711,Nectar de Tumbo Frutts Pura Vida 2 Lt,Pura Vida,Nectar de Frutas
7436955418783,Energizante Monster Energy 473 Ml,Monster,Energizante
7436955615391,Limpia Vidrio Todo Brillo 900 Ml,Todo Brillo,Limpia Vidrio
7436955975839,Nissin Ramen sabor Pollo 85 G,Nissin,Sopa Instantanea
7436956008607,Super Papitas Picante 20 G,Super Papitas,Papas Friras
7436956270751,Aceitunas Verdes Del Bono  140 G,Del Bono,Aceituna
7436956401823,Energizante Black 330 Ml,Black,Energizante
7436956500127,Palito de Sesamo Bread King,Bread King,Palito de Sesamo
7436956926111,Ketchup Kris de 400 G,Kris,Ketchup
7436956958879,Gelatina Light de Naranja Kris 24 G,Kris,Gelatina
7436957057183,Super Sal Lobos 500 G,Lobos,Sal
7436957089951,Ketchup Tomato Heinz 397 G,Heinz,Ketchup
7436957122719,Pañuelo Desechable Mentolado Elite de 6 Uni,Elite,Pañuelos Deséchales
7436957384863,Galleta de Mantequilla Club Social 234 G,Club Social,Galleta
7436957515935,Agua sin Gas Villa Santa 2 Lt,Villa Santa,Agua sin Gas
7436957548703,Agua Natural Sante 600 Ml,Sante,Agua
7436958105759,Nectar de Manzana Del Valle 3 Lt,Del Valle,Nectar de Frutas
7436958138527,Aceituna Etiqueta Verde Del Bono 220 G,Del Bono,Aceitunas
7436958466207,Bebida Isotonica sabor Frambuesa Activade 1 Lt,Activade,Energizante
7436958498975,Nectar de Durazno Del Valle 3 Lt,Del Valle,Nectar de Frutas
7436958695583,Gaseosa Papaya Mendocina 330 Ml,Mendocina,Gaseosas
7436958793887,Cerveza Burguesa 473 ML,Burguesa,Cerveza
7436958826655,Esponjas Multiuso Bristar de 4 Uni,Bristar,Esponjas
7436959285407,Galleta sabor Dulce de Leche Wafer Mabels 46 G,Mabels,Galletas
7436959318175,Sopa Instantanea de Pollo Maruchan 85 G,Maruchan,Sopa
7436959383711,Galleta sabor Fresa Waffer Bauduco 140 Gr,Bauducco,Galletas
7436959449247,Papa Fritas Congelada Simplot 700 G,Simplot,Papas Fritas
7436959514783,Detergente en Polvo Perfecto Resultados Skip de 2 K,Skip,Detergente
7436959613087,Yogurt sabor Coco Pil 1 L,Pil,Yogurt
7436959711391,Flan sabor Vainilla Kris 60 G,Kris,Flan
7436959809695,Galleta Rellena de Limón Mana Arcor 165 Gr,Arcor,Galleta
7436960006303,Gaseosa Manzana Simba 2 L,Simba,Gaseosa
7436960268447,Gaseosa Guarana Mendocina de 330 Ml,Mendocina,Gaseosa
7436960366751,Nectar de Manzana Pura Vida Frutts 500 Ml,Pura Vida,Nectar de Frutas
7436960399519,Papel Higienico Doble Hoja Esencias Scott 4 Uni,Scott,Papel Higienico
7436960432287,Antigrasa Ola Maximus 890 Ml,Ola,Antigrasa
7436960694431,Toddy Original 800 K,Toddy,Chocolate en Polvo
7436960759967,Nachos con Chile y Limon Guadalajara 150 G,Guadalajara,Nachos
7436961218719,Sopa Instantanea Carne Nissin Ramen 85 G,Nissin Ramen,Sopa Instantanea
7436961251487,Harina Leudante Princesa 1 K,Princesa,Harina
7436961644703,Gaseosa Cola Mendocina 1 L,Mendocina,Gaseosa
7436961677471,Jugo de Manzana Frut All de 200 ml,Frutt All,Jugo de Frutas
7436961743007,Gaseosa Piña Simba 2 L,Simba,Gaseosa
7436961775775,Mostaza Kris de 400 gr,Kriss,Mostaza
7436961808543,Te de Canela y Clavo de Olor Ceylan 20 Uni,Ceylan,Te
7436961841311,Cocoa Celinda 160 G,Celinda,Cocoa
7436962070687,Pollo Relleno Sofia en Caja,Sofia,Pollo Relleno
7436962168991,Cereal Zucaritas Kelloggs 420 G,Kelloggs,Cereal
7436962201759,Silpancho de Res en Caja Sofia,Sofia,Silpancho de Res
7436962234527,Crema de Champiñones Kris 78 G,Kris,Crema de ChampiÃ±ones
7436962660511,Papel Higiénico Classic Celeste Nacional 24 Uni,Nacional,Papel Higienico
7436962693279,Jugo de Tampico Citrus Punch de 2.5 Lt,Citrus,Jugo de Frutas
7436962758815,Doritos Fritos Lays 110 G,Frito Lays,Doritos
7436962922655,Limpia Baños Ola Maximus 890 Ml,Ola,Limpia BaÃ±os
7436963053727,Endulzante Liquido Dietetico Si Diet 600 Ml,Si Dietetico,Endulcorante
7436963152031,Galleta Waffer Limon Mabels 110 G,Mabels,Galleta
7436963643551,Sal Parrillera Lobos 750 G,Lobos,Sal
7436963807391,Avena Instantanea Princesa 800 G,Princesa,Avena Instantanea
7436963872927,Pasta Dental Xtra Whitening Pepsodent 130 G,Pepsodent,Pasta Dental
7436964036767,Avena Instanea La Suprema 500 G,La Suprema,Avena Instantanea
7436964102303,Masticable de Ositos Mogul Arcor 30 G,Arcor,Masticable
7436964167839,Crema de Esparragos Kris 75 G,Kris,Crema de Esparrago
7436964200607,Galleta de Chocolate Waffer Bauducco 140 G,Bauducco,Galleta
7436964233375,Harina Leudante Famosa 1 K,Famosa,Harina
7436964331679,Pepinillos al Vinagre Yacobs 370 Gr,Yacobs,Pepinillo
7436965216415,Detergente en Polvo Perfect White Skip de 2 K,Skip,Detergente en Polvo
7436965281951,Desinfectante Floral Ola Aromatic 1.8 Lt,Ola,Desinfectante
7436965445791,Almidon de Maiz Maizena 500 G,Maizena,Almidon de Maiz
7436965478559,Te con Canela y Clavo de Olor Windsor de 130 Uni,Windsor,Te
7436965642399,Nectar de Guayaba Pura Vida Frutss 2 Lt,Pura Vida,Nectar de Frutas
7436965675167,Cerveza Zero Conti 473 ML,Conti,Cerveza
7436965707935,Te Canela y Clavo Windsor 20 Uni,Windsor,Te
7436965871775,Galleta Mini Cremosita sabor Vainilla Mabels 360 G,Mabels,Galleta
7436965970079,Milanesa de Pollo Sofia  4 Uni,Sofia,Milanesa de Pollo
7436966494367,Vino Tinto Campo de Solana 750 Ml,Campo de Solana,Vino
7436966756511,Sopa de Fideo con Pollo Maggi 70 G,Maggi,Sopa
7436966985887,Galleta Cremosita sabor Frutilla Mabels 360 G,Mabels,Galleta
7436967018655,Azúcar La Belgica 5 K,La Belgica,Azucar
7436967051423,Lasaña Precocida Carozzi 360 G,Carozzi,LasaÃ±a
7436967149727,Margarina Regia de 850 G,Regia,Margarina
7436967510175,Nectar de Durazno Pura Vida Frutts Pil 500 Ml,Pura Vida,Nectar de Frutas
7436967674015,Atun al Aceite Van Camps 354 G,Van Camps,Atun
7436967706783,Gaseosa Papaya Salvietti de 3 L,Salvietti,Gaseosa
7436967739551,Avena Instantanea La Suprema 400 G,La Suprema,Avena Instantanea
7436967968927,Galleta Coco Wafer Mabel 110 G,Mabels,Galleta
7436968099999,Sopa de Pollo con Arroz Maggi 70 Gr,Maggi,Sopa de Pollo
7436968296607,Nectar de Manzana Frut All 1 Lt,Frutt All,Jugo de Frutas
7436968329375,Cerveza Burguesa Lata 350 ML,Burguesa,Cerveza
7436968362143,Cerveza Pilsener Potosina 355 ML,Potosina,Cerveza
7436968984735,Aji Panca Picante Sibarita 85 Gr,Aji Picante,Sibarita
7436969017503,Trigo Pelado El Cocinero 400 G,El Cocinero,Trigo
7436969083039,Mate de Trimate Windsor 50 Uni,Windsor,Te
7436969509023,Toalla de Papel Reutilizable Antibacterial Duramax Scott de 1 Uni,Scott,Toalla de Papel
7436969672863,Detergente en Polvo Floral Patito 150 G,Patito,Detergente
7436969935007,Detergente en Polvo Skip 700 G,Skip,Detergente
7450140180639,Agua sin Gas Vital 2 Lt,Vital,Agua
7450140410015,Gelatina de Cereza Kris 250 G,Kris,Gelatina
7450140508319,Tortilla Harina de Trigo Don Taco 360 G,Don Taco,Tortilla de Harina
7450140573855,Hielo en Cubito Oriental 3 K,Oriental,Hielo
7450140639391,Levadura Fleishmann 20 G,Fleishmann,Levadura
7450140704927,Pan Molde Negro Grande Victoria 630 G,Victoria,Pan Molde
7450140868767,Gelatina de Frambuesa Kris 250 G,Kris,Gelatina
7450140967071,Nachos de Maiz Mexican Food 400 G,Mexican Food,Nachos
7450141032607,Pan Molde Integral con Avena Jenecheru de 700 gr,Jenecheru,Molde Integral
7450141393055,Champinones en Lata Norte 184 G,Norte,ChampiÃ±ones
7450141687967,Pan de Leche Chico Victoria 140 G,Victoria,Pan de Leche
7450141720735,Papas Fritas Grande Krosty 180 G,Krosty,Papa Fritas
7450141851807,Huevo Grande Colonia Pirai 12 Uni,Colonia Pirai,Huevo
7450142113951,Palitos Integrales con Queso Jenecheru,Jenecheru,Palitos con Queso
7450142343327,Mayonesa Regular Kris 500 G,Kris,Mayonesa
7450142539935,Mayonesa sabor Limon Kris 125 G,Kris,Mayonesa
7450143817887,Quinua Real El Cocinero 400 G,El Cocinero,Quinua
7450143916191,Ketchup Kris de 60 G,Kris,Ketchup
7450144047263,Pan Molde Integral con Avena Jenecheru 500 G,Jenecheru,Pan Molde
7450144211103,Servilleta de Papel Nacional de 200 Uni,Nacional,Nacional
7450144276639,Pan Molde Blanco Chico Victoria de 280 gr,Victoria,Pan Molde
7450144997535,Pimienta Molida El Cocinero de 30 gr,El Cocinero,Pimienta Molida
7450145063071,Harina Princesa de 1 K,Princesa,Harina
7450145620127,Salsa Picante Brixy 150 Ml,Brixy,Salsa Picante
7450145685663,Yerba Buen Dia 250 G,Buen Dia,Yerba
7450145718431,Papa Rayada Krosty 300 G,Krosty,Papa Rayada
7450145915039,Te con Canela Miki  20 Uni,Miki,Te
7450146013343,Jalapenos Brixy 370 G,Brixy,JalapeÃ±os
7450146046111,Maiz para Pipoca El Cocinero de 400 gr,El Cocinero,Maiz
7450146439327,Comino Molido El Cocinero 30 G,El Cocinero,Comino Molido
7450146537631,Frejol Negro El Cocinero de 440 G,El Cocinero,Frejol
7450146799775,Pepinillo Entero Brixy de 450 G,Brixy,Pepinillo
7450146898079,Canela en Rama El Cocinero de 20 G,El Cocinero,Canela
7450147127455,Papel Higienico Premier Soft 12 Uni,Premier Soft,Papel Higienico
7450147356831,Oregano El Cocinero de 12 G,El Cocinero,Oregano
7450147881119,Salsa de Soya Sakura 500 Ml,Sakura,Salsa Soya
7450147979423,Mostaza Kris de 1000 G,Kris,Mostaza
7450148307103,Maiz para Pipoca El Cocinero 1000 G,El Cocinero,Maiz
7450148896927,Ajo Puro Molido El Cocinero 30 G,El Cocinero,Ajo
7450149126303,Crema de Choclo Kris de 75 gr,Kris,Crema de Choclo
7450149355679,Salsa Soya Sakura de 250 Ml,Sakura,Salsa Soya
7450149453983,Pan Hamburguesa 1/4 Libra Jenecheru,Jenecheru,Pan de Hamburguesa
7450149585055,Gelatina de Fresa Miki 250 G,Miki,Gelatina
7450149650591,Polvo de Hornear Royal Kris 57 G,Kris,Polvo de Hornear
7450149748895,Salsa Tomate Lazzaroni 200 G,Lazzaroni,Salsa de Tomate
7450150240415,Mayonesa Picante Kris 230 G,Kris,Mayonesa
7450151747743,Ketchup Kris de 500 G,Kris,Ketchup
7450151878815,Mayonesa Light Kris 200 G,Kris,Mayonesa
7450152009887,Pan Molde Negro Grande Fidalga,Fidalga,Pan Molde
7450152796319,Pan Molido Fidalga de 500 gr,Fidalga,Pan Molido
7453763371167,Leche Saborizada Frutilla Delizia de 150 ml,Delizia,Leche Saborizada
7453763436703,Gaseosa Sprite 2 L,Sprite,Gaseosa
9194463101087,Salsa La Costeña Picante 140 ML,La Costeña,Salsa
9194468475039,Salsa La Costeñaa Dip Mild 453 Gr,La Costeña,Salsa
9194470965407,Salsa La Costeña Casera Mexicana 220 Gr,La CosteÃ±a,Salsa
9194471489695,Salsa La Costeña Verde 220 Gr,La CosteÃ±a,Salsa
9194472865951,Salsa La Costeña Casera Mexicana 450 Gr,La CosteÃ±a,Salsa
9194472964255,Salsa La Costeña Verde 450 Gr,La CosteÃ±a,Salsa
9194473062559,Salsa La Costeña Ranchera 450 Gr,La Costeña,Salsa
9194473357471,Salsa La Costeña Frijoles Bayos Refritos Con Chorizo 440 Gr,La CosteÃ±a,Salsa
9194473816223,Salsa La Costeña Frijoles Bayos Refritos 400 Gr,La CosteÃ±a,Salsa
9194474930335,Salsa La Costeña Frijoles Bayos Refritos 580 Gr,La Costeña,Salsa
9194476568735,Salsa La Costeña Frijoles Negros Refritos 400 Gr,La CosteÃ±a,Salsa
9194477289631,Salsa La Costeña Frijoles Negros Refritos 580 Gr,La CosteÃ±a,Salsa
9194480664735,Salsa La Costeña Rajas De Jalapeño 380 Gr,La CosteÃ±a,Salsa
9194482499743,Salsa La Costeña Rajas De Jalapeño 820 Gr,La CosteÃ±a,Salsa
9194482860191,Salsa La Costeña Jalapeños Enteros 780 Gr,La CosteÃ±a,Salsa
9194483351711,Salsa La Costeña Jalapeños Enteros 380 Gr,La CosteÃ±a,Salsa
9194483843231,Salsa La Costeña Frijoles Negros Enteros 400 Gr,La CosteÃ±a,Salsa
9194484203679,Salsa La Costeña Serranos Enteros 380 Gr,La CosteÃ±a,Salsa
9194484334751,Salsa La Costeña Nachos De Jalapeños 380 Gr,La CosteÃ±a,Salsa
9194484498591,Salsa La Costeña Nachos De Jalapeño 820 Gr,La CosteÃ±a,Salsa
9197934510239,Huevo Marron Mediano Sofia 12 U,Sofia,Huevos
9197935198367,Huevo Marron Grande Sofia 30 U,Sofia,Huevos
9197936935071,Leche entera EBA 946 ml,EBA,Leche
10516854374559,Cerveza Budweiser 269 ML,Fidalga,
10628748738719,Durazno La Colina,Fidalga,
10628750868639,Maicena Paladio,Fidalga,
10713715441823,Mocochinchi Casa del Camba,Casa del Camba,
10713717145759,Chicha Casa del Camba,Casa del Camba,Bebida
10713717833887,Pepsi Black,Pepsi,Gaseosa
10713718784159,Nuggets Fridosa,Fridosa,Nuggets
10713719636127,Hamburguesa Fridosa,Fridosa,Hamburguesa
10713720160415,Jamon Sandwichero,Fridosa,Jamon
10713720684703,Jamon Colonia Piray,Colonia Pirai,Jamon
10713721077919,Avena Instantanea,Princesa,Avena Instantanea
10713747488927,Coca Cola 1.5 Lt,Coca Cola,Gaseosa
10715386708127,Chorizo Ahumado Gutfleish,Gutfleish,Chorizo
10717329948831,Mejillones Natural,Fidalga,Mejillones
10717330636959,Atun Van Camps,Fidalga,Atun
10717330964639,Atun Van Camps Agua Lomito,Fidalga,Atun en Agua
10717331849375,Lomitos de Atun,Fidalga,Lomitos de AtÃºn
10717332013215,Lomitos de Atun,Fidalga,Lomitos de AtÃºn
10717332897951,Atun Desmenuzado Norte,Fidalga,Atun
10717333291167,Atún en Aceite Girasol,Fidalga,Atun en Aceite
10824897167519,Gelatina Naranja Kris 250 Gr,Kris,Gelatina
10824898216095,Gelatina Piña Kris 250 Gr,Kris,Gelatina
10824898478239,Leche Descramada Pil Calcifem,Pil,Leche
10824898609311,Leche Descremada Proteplus,Pil,Leche
10824898969759,Leche Nutrimente Chocolate Pil,Pil,Leche Nutrimente
10824899100831,Leche Nutrimente Frutilla Pil,Pil,Leche Nutrimente
10824899330207,Yogurt Bebible Durazno Pil 1 L,Pil,Yogurt
10824899559583,Yogurt Bebible Mora Pil 1 L,Pil,Yogurt
10824901558431,Dulce de Leche,Pil,Dulce de Leche
10824902082719,Nectar Frutts Durazno Tetra 1 L,Pil,Nectar de Frutas
10824902541471,Nectar Frutts Manzana Pura Vida Tetra,Pil,Nectar de Frutas
10824903196831,Gatorade Fruto Rojo 400 Ml,CBN,Bebida Hridratante
10824903262367,Gatorade Mora Azul 400 ML,CBN,Bebida Hridratante
10824903884959,Refresco Durazno Kris 20 G,Kris,Refresco
10824904048799,Refresco Frambuesa Kris 20 G,Kris,Refresco
10824905130143,Refresco Frutilla Kris 20 G,Kris,Refresco
10824905293983,Refresco Limon Kris 20 G,Kris,Refresco
10824905359519,Refresco Mocochinchi Kris 20 G,Kris,Refresco
10824905457823,Refresco Naranja Kris 20 G,Kris,Refresco
10824905588895,Refresco Uva Kris 20 G,Kris,Refresco
10824906047647,Lavandina Mr Cloro 1 L,Mr Cloro,Lavandina
10825161539743,Leche Polvo Bonle 2 Kg,Bonle,Leche
10825161867423,Leche Instantánea Pil Light 760 Gr,Pil,Leche
10825162162335,Leche Polvo Bonle 800 G,Bonle,Leche
10825164128415,Nescafe Tradicao 160 G,Fidalga,Cafe
10825164914847,Nescafe Original 160 G,Fidalga,Cafe
10825165176991,Toddy Frasco 200 G,Nestle,Toddy
10831065055391,Cerveza Golden 269 ML,CBN,Cerveza
10831090548895,Gaseosa Pepsi Black 3 L,CBN,Gaseosa
10831153463455,Gaseosa Oriental Papaya 3 L,Fidalga,Gaseosa
10831230730399,Suerox Frutos Rojos Tropicales 630 ML,Fidalga,Suero Hidradante
10831273820319,Suerox Uva 630 ML,Fidalga,Suero Hidratante
10832967598239,Suerox Mora Azul 630 ML,Fidalga,Suerox Hidratante
10832971464863,Suerox Fresa Kiwi 630 ML,Fidalga,Suerox Hidratante
10832973398175,Suerox Naranja Mandarina 630 ML,Fidalga,Suerox Hidratante
10836801749151,Salsa Barbacoa Kris 430 G,Kris,Salsa
10836816724127,Salsa Golf Original Kris 380 G,Kris,Salsa
10836861386911,Yogurt Deslactosado Frutilla 1 L,Pil,Yogurt Deslactosado
10836862337183,Yogurt Deslactosado Crema Americana 1 L,Pil,Yogurt Deslactosado
10837609873567,Yogurt Bebible Frutilla Sachet 1 L,Delizia,Yogurt Bebible
10837611577503,Yogurt Bebible Durazno Sachet 1 L,Delizia,Yogurt Bebible
10837630058655,Nugget Safari Pollo Fridosa 500 G,Fridosa,Nuggets De Pollo
